Image,Brand,Product_URL,Product
,abof,https://www.myntra.com/track-pants/abof/abof-men-black-solid-regular-fit-side-striped-joggers/14473840/buy,Men Side Striped Joggers
,Dpassion,https://www.myntra.com/shorts/dpassion/dpassion-men-grey-running-sports-shorts/19150120/buy,Men Running Sports Shorts
,Flying Machine,https://www.myntra.com/tshirts/flying-machine/flying-machine-men-blue-solid-round-neck-knitted-indigo-slim-fit-t-shirt/19061080/buy,Men Solid Slim Fit T-shirt
,T.T.,https://www.myntra.com/track-pants/tt/tt-men-cotton-training--gym-track-pants/22788784/buy,Men Cotton Track Pants
,PAUSE SPORT,https://www.myntra.com/track-pants/pause-sport/pause-sport-men-green--white-printed-loose-fit-antimicrobial-cotton-jogger/17048170/buy,Men Loose Fit Jogger
,The Souled Store,https://www.myntra.com/shorts/the-souled-store/the-souled-store-men-conversational-printed-cotton-shorts/21058744/buy,Conversational Cotton Shorts
,VIMAL JONNEY,https://www.myntra.com/tshirts/vimal-jonney/vimal-jonney-graphic-printed-cotton-t-shirt/22034686/buy,Graphic Printed Cotton T-shirt
,Hangup,https://www.myntra.com/shirts/hangup/hangup-men-brown-comfort-regular-fit-solid-formal-shirt/2366254/buy,Men Regular Fit Formal Shirt
,SINGLE,https://www.myntra.com/tshirts/single/single-men-yellow-typography-printed-pure-cotton-t-shirt/17974708/buy,Men Typography Printed T-shirt
,Roadster,https://www.myntra.com/tshirts/roadster/roadster-men-olive-green--off-white-biker-printed-pure-cotton-t-shirt/19796266/buy,Men Biker Printed T-shirt
,SINGLE,https://www.myntra.com/tshirts/single/single-men-blue--white-printed-applique-pure-cotton-t-shirt/16992274/buy,Men Pure Cotton T-shirt
,Kook N Keech,https://www.myntra.com/tshirts/kook-n-keech/kook-n-keech-men-black--white-typography-printed-pure-cotton-relaxed-t-shirt/16618624/buy,Men Cotton Printed Relaxed T-shirt
,HERE&NOW,https://www.myntra.com/tshirts/herenow/herenow-men-mauve--black-typography-printed-typography-t-shirt/17106978/buy,Men Printed T-shirt
,Dpassion,https://www.myntra.com/shorts/dpassion/dpassion-men-solid-running-sports-shorts/19867432/buy,Men Running Sports Shorts
,PAUSE SPORT,https://www.myntra.com/sweatshirts/pause-sport/pause-sport-men-hooded-fleecesweatshirt/21956264/buy,Men Hooded Fleece Sweatshirt
,Fleximaa,https://www.myntra.com/tshirts/fleximaa/fleximaa-men-mustard-yellow-typography-printed-raw-edge-t-shirt/18120288/buy,Men Typography Printed Raw Edge T-shirt
,MASCLN SASSAFRAS,https://www.myntra.com/tshirts/mascln-sassafras/mascln-sassafras-men-blue-typography-printed-cotton-regular-fit-t-shirt/17550736/buy,Men Typography Printed T-shirt
,HERE&NOW,https://www.myntra.com/tshirts/herenow/herenow-men-blue-pure-cotton-t-shirt/19525580/buy,Men Solid T-shirt
,Dpassion,https://www.myntra.com/shorts/dpassion/dpassion-men-solid-running-sports-shorts/19867438/buy,Men Running Sports Shorts
,HIGHLANDER,https://www.myntra.com/shirts/highlander/highlander-men-black-slim-fit-opaque-printed-cotton-casual-shirt/16196668/buy,Slim Fit Opaque Casual Shirt
,HIGHLANDER,https://www.myntra.com/tshirts/highlander/highlander-men-black-printed-round-neck-slim-fit-t-shirt/18371426/buy,Men Printed High Neck Slim Fit T-shirt
,Mast & Harbour,https://www.myntra.com/shirts/mast--harbour/mast--harbour-men-navy-blue-slim-fit-pure-cotton-casual-shirt/14885814/buy,Slim Pure Cotton Casual Shirt
,High Star,https://www.myntra.com/sweatshirts/high-star/high-star-men-navy-blue-printed-sweatshirt/19819972/buy,Men Printed Sweatshirt
,HIGHLANDER,https://www.myntra.com/shirts/highlander/highlander-men-black-slim-fit-casual-shirt/18371430/buy,Slim Fit Casual Shirt
,High Star,https://www.myntra.com/sweatshirts/high-star/high-star-men-beige-striped-sweatshirt/21018172/buy,Men Striped Sweatshirt
,High Star,https://www.myntra.com/sweatshirts/high-star/high-star-men-olive-green-printed-hooded-sweatshirt/20378352/buy,Men Printed Sweatshirt
,RIAG,https://www.myntra.com/shirts/riag/riag-men-beige-casual-cotton-shirt/19991850/buy,Casual Cotton Shirt
,HIGHLANDER,https://www.myntra.com/shirts/highlander/highlander-men-pink--blue-slim-fit-printed-casual-shirt/16658302/buy,Slim Fit Casual Shirt
,V-Mart,https://www.myntra.com/shirts/v-mart/v-mart-men-printed-casual-shirt/20583128/buy,Men Casual Shirt
,RIAG,https://www.myntra.com/shirts/riag/riag-men-green-casual-cotton-shirt/19991848/buy,Casual Cotton Shirt
,Majestic Man,https://www.myntra.com/shirts/majestic-man/majestic-man-men-blue-slim-fit-casual-shirt/19542180/buy,Slim Fit Casual Shirt
,Roadster,https://www.myntra.com/tshirts/roadster/roadster-men-black-solid-round-neck-pure-cotton-t-shirt/12003966/buy,Solid Round Neck Pure Cotton T-shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-red-solid-formal-shirt/16588498/buy,Solid Formal Shirt
,KETCH,https://www.myntra.com/shirts/ketch/ketch-men-beige--navy-blue-slim-fit-tartan-checks-opaque-checked-casual-shirt/15770274/buy,Slim Fit Opaque Casual Shirt
,Technosport,https://www.myntra.com/shorts/technosport/technosport-men-quick-dry-antimicrobial-sports-shorts/21734314/buy,Men Quick-Dry Sports Shorts
,RIAG,https://www.myntra.com/shirts/riag/riag-men-orange-half-sleeves-regular-fit-formal-shirt/20098498/buy,Formal Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22905556/2023/4/26/af1f5cda-0126-41bb-a332-98e48977f9971682529299650MajesticManMenGreenClassicSlimFitOpaqueCasualShirt1.jpg",Majestic Man,https://www.myntra.com/shirts/majestic-man/majestic-man-classic-slim-fit-pure-cotton-casual-shirt/22905556/buy,Slim Fit Pure Cotton Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20583128/2022/11/2/d8c29d98-d377-4840-a9a3-0c79d907163b1667375624873MenPrintedPoplinSpreadCollarCasualShirtFs1.jpg",V-Mart,https://www.myntra.com/shirts/v-mart/v-mart-men-printed-casual-shirt/20583128/buy,Men Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20732052/2022/11/12/96f78382-6635-4017-be06-bb40a4332c241668273061206FASOMensOrganicCottonSleevelessT-Shirt1.jpg",FASO,https://www.myntra.com/tshirts/faso/faso-men-blue-typography-printed-sleeveless-organic-cotton-t-shirt/20732052/buy,Men Organic Cotton T-shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21378514/2023/1/1/f8b0ad2a-6ca3-434f-b2f5-1bbd013fec011672516966082VALENCLUBMenGreySlimFitStripedCasualShirt1.jpg",VALEN CLUB,https://www.myntra.com/shirts/valen-club/valen-club-men-slim-fit-printed-casual-shirt/21378514/buy,Slim Fit Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21568516/2023/2/1/48a54a62-aa52-43da-9812-498cd6b98a871675229608732-Prowl-Men-Tshirts-1211675229608199-1.jpg",Prowl,https://www.myntra.com/tshirts/prowl/prowl-men-printed-antimicrobial-t-shirt/21568516/buy,Men Printed Antimicrobial T-shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16992078/2022/5/11/ea8675d6-3214-4a55-9f80-47c3b9c8a2721652258808881-SINGLE-Men-Tshirts-511652258808412-1.jpg",SINGLE,https://www.myntra.com/tshirts/single/single-men-blue-pure-cotton-slim-fit-t-shirt-with-printed-detail/16992078/buy,Men Printed Slim Fit T-shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15744724/2021/10/5/18d6f1e6-d4df-4fd9-9c98-f50a8345be0c1633442522872HIGHLANDERMenYellowColourblockedV-NeckAppliqueSlimFitT-shirt1.jpg",HIGHLANDER,https://www.myntra.com/tshirts/highlander/highlander-men-yellow-colourblocked-round-neck-applique-slim-fit-t-shirt/15744724/buy,Men Colourblocked T-shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21128512/2023/1/30/e189aeb2-0031-4855-a8a8-3ace69fd0b8b1675078918840-INVICTUS-Men-Tshirts-541675078918333-1.jpg",INVICTUS,https://www.myntra.com/tshirts/invictus/invictus-men-printed-t-shirt/21128512/buy,Men Printed T-shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16059980/2022/2/14/4eb6e384-3672-4b5c-896e-beb1f3d277dc1644818116567-abof-Men-Navy-Blue--White-Typography-Printed-T-shirt-1771644-1.jpg",abof,https://www.myntra.com/tshirts/abof/abof-men-navy-blue--white-typography-printed-t-shirt/16059980/buy,Men Typography Printed T-shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23134212/2023/5/12/3b3af90c-03a5-4ce7-9b1d-97233437190d1683877911756FibermillMenGreySmartSlimFitOpaqueFormalShirt1.jpg",Fibermill,https://www.myntra.com/shirts/fibermill/fibermill-smart-slim-fit-spread-collar-formal-shirt/23134212/buy,Slim Fit Formal Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21636018/2023/1/20/46711d9c-df89-4f13-976e-8fc505c5f4cd1674208889409VMartMenPrintedPoplinSpreadCollarCasualShirtFs1.jpg",V-Mart,https://www.myntra.com/shirts/v-mart/v-mart-men-classic-floral-printed-cotton-casual-shirt/21636018/buy,Men Classic Printed Cotton Shirt
,JAIPURI COLLECTION,https://www.myntra.com/shirts/jaipuri-collection/jaipuri-collection-standard-micro-ditsy-printed-cotton-casual-shirt/22760858/buy,Standard Printed Cotton Shirt
,ROCKING SWAMY,https://www.myntra.com/shirts/rocking-swamy/rocking-swamy-men-slim-fit-casual-cotton-shirt/21779322/buy,Men Casual Cotton Shirt
,Metronaut,https://www.myntra.com/shirts/metronaut/metronaut-tartan-checked-classic-fit-long-sleeves-casual-shirt/22633894/buy,Tartan Checked Casual Shirt
,Fibermill,https://www.myntra.com/shirts/fibermill/fibermill-smart-slim-fit-cotton-formal-shirt/23134182/buy,Cotton Formal Shirt
,Hubberholme,https://www.myntra.com/track-pants/hubberholme/hubberholme-men-grey-solid-track-pants/12444156/buy,Men Solid Track Pants
,LOCOMOTIVE,https://www.myntra.com/tshirts/locomotive/locomotive-men-black--white-checked-slim-fit-t-shirt/15753142/buy,Men Checked Slim Fit T-shirt
,Fibermill,https://www.myntra.com/shirts/fibermill/fibermill-smart-slim-fit-spread-collar-formal-shirt/23134206/buy,Slim Fit Formal Shirt
,Fibermill,https://www.myntra.com/shirts/fibermill/fibermill-smart-slim-fit-cotton-formal-shirt/23134194/buy,Cotton Formal Shirt
,HERE&NOW,https://www.myntra.com/tshirts/herenow/herenow-men-red-typography-printed-pure-cotton-t-shirt/19690158/buy,Men Printed Cotton T-shirt
,HIGHLANDER,https://www.myntra.com/track-pants/highlander/highlander-men-white-printed-track-pants/20098820/buy,Men Printed Track Pants
,Ennoble,https://www.myntra.com/tshirts/ennoble/ennoble-men-black--brown-dyed-printed-t-shirt/15162422/buy,Men Dyed Printed T-shirt
,Urban Ranger by pantaloons,https://www.myntra.com/tshirts/urban-ranger-by-pantaloons/urban-ranger-by-pantaloons-men-charcoal-printed-raw-edge-slim-fit-t-shirt/16025250/buy,Men Slim Fit T-shirt
,Roadster,https://www.myntra.com/tshirts/roadster/roadster-men-blue-solid-t-shirt/17285308/buy,Men Solid T-shirt
,Technosport,https://www.myntra.com/tshirts/technosport/technosport-sleeveless-antimicrobial-slim-fit-training-or-gym-sports-t-shirt/22939096/buy,Sleeveless Gym Sports T-shirt
,TRIPR,https://www.myntra.com/tshirts/tripr/tripr-colourblocked-round-neck-cotton-t-shirt/22579350/buy,Men Colourblocked Pockets T-shirt
,Styli,https://www.myntra.com/tshirts/styli/styli-men-henley-neck-cotton-t-shirt/21599020/buy,Men Henley Neck Cotton T-shirt
,SMARTEES,https://www.myntra.com/tshirts/smartees/smartees-typography-printed-cotton-t-shirt/22804232/buy,Printed Cotton T-Shirt
,T.T.,https://www.myntra.com/track-pants/tt/tt-men-cotton-training--gym-track-pants/22788786/buy,Men Cotton Track Pants
,LE BOURGEOIS,https://www.myntra.com/tshirts/le-bourgeois/le-bourgeois-round-neck-long-sleeves-t-shirt/21797322/buy,Long Sleeves T-shirt
,Alcis,https://www.myntra.com/tshirts/alcis/alcis-men-black-brand-logo-printed-slim-fit-t-shirt/20788890/buy,Men Brand Logo Printed Slim Fit T-shirt
,LE BOURGEOIS,https://www.myntra.com/tshirts/le-bourgeois/le-bourgeois-men-hooded-colourblocked-t-shirt/21788704/buy,Men Colourblocked T-shirt
,THE EG STORE,https://www.myntra.com/tshirts/the-eg-store/the-eg-store-men-cotton-round-neck-t-shirt/21310466/buy,Men Cotton T-shirt
,Mast & Harbour,https://www.myntra.com/tshirts/mast--harbour/mast--harbour-men-navy-blue--rust-typography-printed-t-shirt/20501920/buy,Men Typography Printed T-shirt
,Styli,https://www.myntra.com/tshirts/styli/styli-crew-neck-regular-t-shirt/21333864/buy,Crew Neck Regular T-Shirt
,Hubberholme,https://www.myntra.com/track-pants/hubberholme/hubberholme-men-navy-blue-solid-slim-fit-joggers/6633372/buy,Men Solid Slim Fit Joggers
,PAUSE SPORT,https://www.myntra.com/track-pants/pause-sport/pause-sport-men-grey-solid-cotton-joggers/20673888/buy,Men Solid Cotton Joggers
,HRX by Hrithik Roshan,https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-printed-rapid-dry-training-or-gym-t-shirt/21464590/buy,Rapid-Dry Training T-shirt
,FRENCH KLEIDER,https://www.myntra.com/tshirts/french-kleider/french-kleider-men-grey-solid-cotton-t-shirt/20499238/buy,Men Cotton T-shirt
,PAUSE SPORT,https://www.myntra.com/track-pants/pause-sport/pause-sport-men-black-regular-fit-cotton-joggers/20673884/buy,Regular-Fit Cotton Joggers
,LOCOMOTIVE,https://www.myntra.com/tshirts/locomotive/locomotive-men-white--black-colourblocked-round-neck-t-shirt/14065452/buy,Colourblocked Round Neck T-shirt
,FRENCH KLEIDER,https://www.myntra.com/tshirts/french-kleider/french-kleider-men-white-solid-cotton-t-shirt/20499240/buy,Men Cotton T-shirt
,Hubberholme,https://www.myntra.com/track-pants/hubberholme/hubberholme-navy-structured-fit-track-pants/1537129/buy,Men Structured Fit Track Pants
,Dpassion,https://www.myntra.com/shorts/dpassion/dpassion-men-grey-running-sports-shorts/19301136/buy,Men Running Sports Shorts
,TOM BURG,https://www.myntra.com/shorts/tom-burg/tom-burg-men-navy-blue-solid-premium-cotton-slim-fit-sports-shorts/18300104/buy,Men Cotton Slim Sports Shorts
,MASCLN SASSAFRAS,https://www.myntra.com/tshirts/mascln-sassafras/mascln-sassafras-men-olive-green-typography-printed-dry-fit-sports-training-t-shirt/18404420/buy,Men Typography Printed T-shirt
,HERE&NOW,https://www.myntra.com/tshirts/herenow/herenow-men-navy-blue-nostalgic-back-to-school-typography-printed-pure-cotton-t-shirt/21464272/buy,Back To School Printed T-shirt
,Hubberholme,https://www.myntra.com/track-pants/hubberholme/hubberholme-men-charocal-grey-straight-fit-solid-joggers/14058814/buy,Men Straight Fit Joggers
,Duke,https://www.myntra.com/track-pants/duke/-duke-men-grey--black-striped-cotton-track-pant/18802986/buy,Men Striped Cotton Track Pant
,FRENCH KLEIDER,https://www.myntra.com/tshirts/french-kleider/french-kleider-men-red-solid-cotton-t-shirt/20499236/buy,Men Cotton T-shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19770376/2022/9/2/b73c164b-3d39-4a73-b45a-1145a193454e1662121055889MensCheckedshirt1.jpg",JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-mustard-classic-slim-fit-checked-pure-cotton-formal-shirt/19770376/buy,Pure Cotton Formal Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14833734/2021/7/15/35992456-1911-45a9-97ed-14659d9dd9031626323153527JAINISHMenTurquoiseBlueCasualShirt1.jpg",JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-turquoise-blue-cotton-short-sleeves-formal-shirt/14833734/buy,Men Cotton Formal Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19777228/2022/9/2/1dfeb64c-f777-4d64-b486-61f6e64376a41662136590387Shirts1.jpg",Majestic Man,https://www.myntra.com/shirts/majestic-man/majestic-man-men-teal-blue-slim-fit-formal-shirt/19777228/buy,Men Slim Fit Formal Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9763189/2019/5/22/dbd08060-ab29-446a-9e68-f7f9eb7807241558508836737-Invincible-Men-Blue-Solid-Regular-Fit-Sports-Shorts-62215585-1.jpg",Invincible,https://www.myntra.com/shorts/invincible/invincible-men-blue-colourblocked-regular-fit-training-shorts/9763189/buy,Men Training Shorts
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/5/27/b44b1237-51ca-4d79-8b67-13a60e005f8c1622105607899-1.jpg",JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-cream-coloured-solid-regular-fit-formal-shirt/14401668/buy,Regular Fit Formal Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22254728/2023/3/8/1f9b8208-c11d-4121-a187-4beb6cfc001b1678268601759DpassionMenGreyRunningSportsShorts2.jpg",Dpassion,https://www.myntra.com/shorts/dpassion/dpassion-men-running-rapid-dry-sports-shorts/22254728/buy,Men Running Rapid-Dry Shorts
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22750342/2023/4/12/904daf31-64f9-4b56-b8df-85881f48c9ed1681306372482TTMensCottonRegularFitPrintedBermudaShortsWithZipperNavy-Gre1.jpg",T.T.,https://www.myntra.com/shorts/tt/t-t-men-navy-blue-printed-shorts/22750342/buy,Men Shorts
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19770402/2022/9/2/83976b6c-46ec-4017-922b-236f59e81eb41662126349798MenHorizontalStripesStripedShirt1.jpg",JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-maroon-classic-slim-fit-horizontal-stripes-formal-shirt/19770402/buy,Striped Slim Fit Formal Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11820642/2020/5/4/60ab9781-8ff3-4aba-9ab5-48ba5df58fba1588575939395HangupMenRoseRoseSlimFitSolidCasualShirt1.jpg",Hangup,https://www.myntra.com/shirts/hangup/hangup-men-pink-slim-fit-solid-casual-shirt/11820642/buy,Men Slim Fit Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11820630/2020/5/4/347296e8-2296-4472-acf4-8040a1a4b2b81588575874701HangupMenLimeGreenLimeGreenSlimFitSolidCasualShirt1.jpg",Hangup,https://www.myntra.com/shirts/hangup/hangup-men-yellow-smart-slim-fit-solid-casual-shirt/11820630/buy,Slim Fit Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11820658/2020/5/4/9be75cd0-ff0b-475c-86f5-04be9dc51d3d1588575918344HangupMenLimeGreenLimeGreenSlimFitSolidCasualShirt1.jpg",Hangup,https://www.myntra.com/shirts/hangup/hangup-men-yellow-smart-slim-fit-solid-casual-shirt/11820658/buy,Men Slim Fit Casual Shirt
,Hangup,https://www.myntra.com/shirts/hangup/hangup-men-pink-smart-slim-fit-solid-casual-shirt/11820656/buy,Men Slim Fit Casual Shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-white-smart-opaque-formal-shirt/15481684/buy,Opaque Formal Shirt
,HERE&NOW,https://www.myntra.com/tshirts/herenow/herenow-men-teal-green-pure-cotton-t-shirt/19525522/buy,Men T-shirt
,Fleximaa,https://www.myntra.com/tshirts/fleximaa/fleximaa-men-red-printed-t-shirt/18264372/buy,Men Printed T-shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-mustard-standard-checked-formal-shirt/18191720/buy,Formal Shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-olive-green-solid-regular-fit--casual-shirt/14404556/buy,Regular Fit Casual Shirt
,HIGHLANDER,https://www.myntra.com/shirts/highlander/highlander-men-beige-slim-fit-solid-casual-shirt/12972328/buy,Slim Fit Casual Shirt
,DENNISON,https://www.myntra.com/shirts/dennison/dennison-men-maroon-printed-smart-slim-fit-opaque-casual-shirt/15381970/buy,Slim Fit Opaque Casual Shirt
,Oxolloxo,https://www.myntra.com/shirts/oxolloxo/oxolloxo-men-white-regular-fit-printed-casual-shirt/13841520/buy,Regular Fit Casual Shirt
,HERE&NOW,https://www.myntra.com/tshirts/herenow/herenow-men-burgundy-typography-printed-pure-cotton-t-shirt/19690190/buy,Men Printed Cotton T-shirt
,V-Mart,https://www.myntra.com/shirts/v-mart/v-mart-men-black-casual-shirt/19359494/buy,Casual Shirt
,HIGHLANDER,https://www.myntra.com/shirts/highlander/highlander-men-orange--black-slim-fit-cotton-checked-casual-shirt/16199470/buy,Slim Fit Cotton Casual Shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-mustard-standard-horizontal-stripes-striped-casual-shirt/18220012/buy,Casual Shirt
,HERE&NOW,https://www.myntra.com/tshirts/herenow/herenow-men-blue-pure-cotton-t-shirt/19525520/buy,Men T-shirt
,V-Mart,https://www.myntra.com/shirts/v-mart/v-mart-men-black-casual-shirt/19859620/buy,Men Casual Shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-blue-classic-slim-fit-solid-formal-shirt/11107828/buy,Men Slim Fit Formal Shirt
,High Star,https://www.myntra.com/shirts/high-star/high-star-men-blue-checked-casual-shirt/18460730/buy,Men Checked Casual Shirt
,High Star,https://www.myntra.com/shirts/high-star/high-star-men-blue-slim-fit-printed-casual-shirt/19141966/buy,Slim Fit Casual Shirt
,Dennis Lingo,https://www.myntra.com/shirts/dennis-lingo/dennis-lingo-men-charcoal-grey-modern-slim-fit-opaque-casual-shirt/15187552/buy,Modern Slim Fit Casual Shirt
,HERE&NOW,https://www.myntra.com/tshirts/herenow/herenow-men-orange--black-printed-pure-cotton-t-shirt/19690140/buy,Men Printed Cotton T-shirt
,KETCH,https://www.myntra.com/shirts/ketch/ketch-men-green-slim-fit-tartan-checks-opaque-checked-casual-shirt/15770238/buy,Slim Fit Opaque Casual Shirt
,English Navy,https://www.myntra.com/shirts/english-navy/english-navy-men-coral-slim-fit-casual-shirt/14584320/buy,Slim Fit Casual Shirt
,HERE&NOW,https://www.myntra.com/tshirts/herenow/herenow-men-navy-blue-pure-cotton-t-shirt/19812008/buy,Men Solid Cotton T-shirt
,HIGHLANDER,https://www.myntra.com/shirts/highlander/highlander-men-black-slim-fit-printed-casual-shirt/16696242/buy,Slim Fit Casual Shirt
,Dennis Lingo,https://www.myntra.com/shirts/dennis-lingo/dennis-lingo-men-green-solid-comfort-slim-fit-casual-shirt/16525620/buy,Men Slim Fit Casual Shirt
,HERE&NOW,https://www.myntra.com/tshirts/herenow/herenow-men-grey-melange-pure-cotton-t-shirt/19812032/buy,Men Cotton T-shirt
,Hubberholme,https://www.myntra.com/track-pants/hubberholme/hubberholme-men-charcoal-grey-solid-slim-fit-joggers/6633340/buy,Men Solid Slim Fit Joggers
,HIGHLANDER,https://www.myntra.com/shirts/highlander/highlander-men-beige-slim-fit-printed-casual-shirt/17504772/buy,Men Slim Fit Casual Shirt
,HIGHLANDER,https://www.myntra.com/shirts/highlander/highlander-men-green--black-printed-casual-shirt-/16696278/buy,Men Casual Shirt
,KETCH,https://www.myntra.com/shirts/ketch/ketch-men-green-slim-fit-tartan-checks-opaque-checked-casual-shirt/15770142/buy,Slim Fit Opaque Casual Shirt
,HERE&NOW,https://www.myntra.com/tshirts/herenow/herenow-men-red-pure-cotton-t-shirt/19812014/buy,Men Solid Cotton T-shirt
,Dennis Lingo,https://www.myntra.com/shirts/dennis-lingo/dennis-lingo-men-beige-slim-fit-striped-casual-shirt/18126646/buy,Slim Fit Casual Shirt
,Dennis Lingo,https://www.myntra.com/shirts/dennis-lingo/dennis-lingo-men-green-slim-fit-tartan-checks-checked-casual-shirt/18126698/buy,Slim Fit Casual Shirt
,GRITSTONES,https://www.myntra.com/shirts/gritstones/gritstones-men-grey-melange-comfort-casual-shirt/18620938/buy,Men Casual Shirt
,KETCH,https://www.myntra.com/shirts/ketch/ketch-men-navy-blue-slim-fit-tartan-checked-casual-shirt/15770208/buy,Slim Fit Checked Casual Shirt
,KETCH,https://www.myntra.com/shirts/ketch/ketch-men-purple-slim-fit-tartan-checks-opaque-checked-casual-shirt/15770718/buy,Slim Fit Opaque Casual Shirt
,KETCH,https://www.myntra.com/shirts/ketch/ketch-men-navy-blue--yellow-slim-fit-tartan-checks-opaque-checked-casual-shirt/15770276/buy,Slim Fit Opaque Casual Shirt
,Dennis Lingo,https://www.myntra.com/shirts/dennis-lingo/dennis-lingo-men-grey-slim-fit-casual-shirt/18187806/buy,Slim Fit Casual Shirt
,KETCH,https://www.myntra.com/shirts/ketch/ketch-men-grey-slim-fit-printed-casual-shirt/16696356/buy,Slim Fit Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15494422/2021/9/28/13f1e91f-4ee3-4eb3-a871-4f8a61819eeb1632814293826GESPOMensSolidNavyBlueShirt1.jpg",GESPO,https://www.myntra.com/shirts/gespo/gespo-men-blue-comfort-cotton-opaque-casual-shirt/15494422/buy,Opaque Cotton Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15494446/2021/9/28/5565d925-804b-4a3c-b41c-ee4fb27cf10d1632814237055GESPOMensSolidBlackShirt1.jpg",GESPO,https://www.myntra.com/shirts/gespo/gespo-men-black-comfort-opaque-cotton-casual-shirt/15494446/buy,Opaque Cotton Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15494432/2021/9/28/b8b71fc3-dd9e-4cb5-95ef-5cb1def877fd1632814192840GESPOMensSolidDarkGreenShirt1.jpg",GESPO,https://www.myntra.com/shirts/gespo/gespo-men-green-comfort-cotton-opaque-casual-shirt/15494432/buy,Opaque Cotton Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18786010/2022/7/7/ffc65541-4a69-483f-972b-f30b520831ab1657175364370-Metronaut-Men-Tshirts-3901657175364025-1.jpg",Metronaut,https://www.myntra.com/tshirts/metronaut/metronaut-men-black--orange-typography-printed-pure-cotton-t-shirt/18786010/buy,Men Cotton Printed T-shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15494436/2021/9/28/43039452-f3e6-4e01-a0b3-50528531b30e1632814194622GESPOMensSolidDarkGreenShirt1.jpg",GESPO,https://www.myntra.com/shirts/gespo/gespo-men-green-comfort-opaque-cotton-casual-shirt/15494436/buy,Opaque Cotton Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22922498/2023/4/28/c694b35a-a4f4-4ddd-816b-1152214064f61682633805474SURHIMenYellowSmartOpaqueFormalShirt1.jpg",SURHI,https://www.myntra.com/shirts/surhi/surhi-smart-fit-band-collar-opaque-formal-shirt/22922498/buy,Opaque Formal Shirt
